source,employer_name,city,state,zip,naics,workers_or_members,union_name,union_fnum,affiliation,sector,union_olms_sector,date,recognition_type,case_number,employer_id
NLRB_ELECTION_WIN,Seneca Foods Corporation,Leicester,NY,14481,,160,District 98 IAMAW,107,,Private,,11/13/2020,NLRB_ELECTION_WIN,03-RC-267779,
NLRB_ELECTION_WIN,Berkshire Farm Center and Services for Youth,Albany,NY,12211,,33,Organizing Department International Union SPFPA,,,Private,,12/16/2020,NLRB_ELECTION_WIN,03-RC-268300,79ed7269db63be26
NLRB_ELECTION_WIN,Robert C. Parker School,Wyanantskill,NY,12198,,17,Robert C. Parker School Professional Staff Assoc./NYSUT,189,,Private,,2/10/2021,NLRB_ELECTION_WIN,03-RC-269478,
NLRB_ELECTION_WIN,"Superior Thermal Systems, LLC",Kenmore,NY,14207,,17,"International Association of Heat and Frost Insulators and Allied Workers, Local No. 4",29768,,Private,,3/30/2021,NLRB_ELECTION_WIN,03-RC-272197,
NLRB_ELECTION_WIN,Insul-Co Inc.,Niagara Falls,NY,14304,,4,"Guza, Joseph
Lipsitz Green Scime Cambria, LLP",,,Private,,4/5/2021,NLRB_ELECTION_WIN,03-RC-272215,
NLRB_ELECTION_WIN,"OCM Construction, Inc.",Tonawanda,NY,14150,,13,"International Association of Heat and Frost Insulators and Allied Workers, Local No. 4",29768,,Private,,3/30/2021,NLRB_ELECTION_WIN,03-RC-272248,
NLRB_ELECTION_WIN,Kim Industries,Tonawanda,NY,14207,,31,"International Association of Heat and Frost Insulators and Allied Workers, Local No. 4",29768,,Private,,3/30/2021,NLRB_ELECTION_WIN,03-RC-272291,
NLRB_ELECTION_WIN,Northern Dutchess Hospital,Rhinebeck,NY,12572,,78,1199 SEIU United Healthcare Workers East,137,,Private,,4/27/2021,NLRB_ELECTION_WIN,03-RC-273570,9cd54ed0c16f95e1
NLRB_ELECTION_WIN,"Easter Seals New York, Inc.",Monticello,NY,12701,,46,"Samsel, Aaron
Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO",,,Private,,6/26/2021,NLRB_ELECTION_WIN,03-RC-275709,
NLRB_ELECTION_WIN,"Fortino & Son Electric, Inc.",Syracuse,NY,13206,,9,"International Brotherhood of Electrical Workers, Local 43",20055,,Private,,5/20/2021,NLRB_ELECTION_WIN,03-RC-275811,
NLRB_ELECTION_WIN,"Eastern Paramedics, Inc. d/b/a American Medical Response",Syracuse,NY,13204,,85,United Professional & Service Employees Union Local 1222,137,,Private,,6/23/2021,NLRB_ELECTION_WIN,03-RC-276648,
NLRB_ELECTION_WIN,Essity Professional Hygiene North America LLC,Greenwich,NY,12834,,75,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied & Industrial Service Workers International Union, AFL-CIO, CLC",117,,Private,,6/25/2021,NLRB_ELECTION_WIN,03-RC-278141,c36cff0b169cd738
NLRB_ELECTION_WIN,"EthosEnergy Power Plant Services, LLC",Dover Plains,NY,12522,,17,International Union of Operating Engineers Local 30,19779,,Private,,7/7/2021,NLRB_ELECTION_WIN,03-RC-278264,be053d824fb687bc
NLRB_ELECTION_WIN,Sisters of Charity Hospital,Cheektowaga,NY,14225,,27,"Young, Amy
Communications Workers of America",,,Private,,8/12/2021,NLRB_ELECTION_WIN,03-RC-278781,625c156ea8d1e18e
NLRB_ELECTION_WIN,Rochester Gas and Electric,Rochester,NY,14619,,4,International Brotherhood of Electrical Workers,68,,Private,,7/23/2021,NLRB_ELECTION_WIN,03-RC-278943,0005579c705b1857
NLRB_ELECTION_WIN,"Bob's Discount Furniture, LLC",Poughkeepsie,NY,12601,,16,"Local 888, United Food and Commercial Workers",76,,Private,,9/23/2021,NLRB_ELECTION_WIN,03-RC-281742,
NLRB_ELECTION_WIN,Hamilton College,Clinton,NY,13323-1218,,53,United Food and Commercial Workers District Union Local One,76,,Private,,10/12/2021,NLRB_ELECTION_WIN,03-RC-281779,95be42ce542784d5
NLRB_ELECTION_WIN,"Pathway Vet Alliance, LLC, Veterinary Specialists & Emergency Services",Rochester,NY,14623,,123,International Association of Machinists and Aerospace Workers,107,,Private,,1/14/2022,NLRB_ELECTION_WIN,03-RC-281879,
NLRB_ELECTION_WIN,"XPO Logistics Freight, Inc.",Albany,NY,12205-5739,,36,"International Brotherhood of Teamsters, Local 294",42415,,Private,,11/4/2021,NLRB_ELECTION_WIN,03-RC-283799,
NLRB_ELECTION_WIN,"National Audubon Society, Inc.",New York,NY,10014,,27,Communications Workers of America,78,,Private,,12/16/2021,NLRB_ELECTION_WIN,03-RC-284515,1126b03a99458923
NLRB_ELECTION_WIN,"National Audubon Society, Inc.",New York,NY,10014,,5,Communications Workers of America,78,,Private,,12/16/2021,NLRB_ELECTION_WIN,03-RC-284518,1126b03a99458923
NLRB_ELECTION_WIN,Starbucks Corporation,Amherst,NY,14226,,44,"Hayes, Ian
Hayes Dolce",,,Private,,3/9/2022,NLRB_ELECTION_WIN,03-RC-285986,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Depew,NY,14043,,37,"Hayes, Ian
Hayes Dolce",,,Private,,3/9/2022,NLRB_ELECTION_WIN,03-RC-285989,9af3cbd247d103bb
NLRB_ELECTION_WIN,Prisoners' Legal Services of New York,Albany,NY,12207,,33,"Belovin, Allyson
Levy Ratner P.C.",,,Private,,2/2/2022,NLRB_ELECTION_WIN,03-RC-287123,230b7ff1a19ca78e
NLRB_ELECTION_WIN,CSI Sands (N.E.) Ltd,Buffalo,NY,14203,,15,International Union of Operating Engineers Local 17,30561,,Private,,2/3/2022,NLRB_ELECTION_WIN,03-RC-288015,b8279337d36741c0
NLRB_ELECTION_WIN,Starbucks Corporation,Ithaca,NY,14850,,27,"Spear, Samuel
Spear Wilderman, P.C.",,,Private,,4/8/2022,NLRB_ELECTION_WIN,03-RC-289793,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Ithaca,NY,14850,,27,"***, ***
Hayes Dolce",,,Private,,4/8/2022,NLRB_ELECTION_WIN,03-RC-289796,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Rochester,NY,14620,,41,"Spear, Samuel
Spear Wilderman, P.C.",,,Private,,4/7/2022,NLRB_ELECTION_WIN,03-RC-289801,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Rochester,NY,14618,,30,"Spear, Samuel
Spear Wilderman, P.C.",,,Private,,4/7/2022,NLRB_ELECTION_WIN,03-RC-289802,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Ithaca,NY,14850,,25,"***, ***
Hayes Dolce",,,Private,,4/8/2022,NLRB_ELECTION_WIN,03-RC-289805,9af3cbd247d103bb
NLRB_ELECTION_WIN,Penn Power Group,Syracuse,NY,13209,,17,"International Brotherhood of Teamsters, Local 317",48830,,Private,,3/24/2022,NLRB_ELECTION_WIN,03-RC-290079,
NLRB_ELECTION_WIN,"Northeast Parent and Child Society, Inc.",Schenectady,NY,12304,,87,,,,Private,,5/5/2022,NLRB_ELECTION_WIN,03-RC-290248,57dacbfa834ae7d8
NLRB_ELECTION_WIN,Starbucks Corporation,Amherst,NY,14221,,25,Workers United,518899,,Private,,5/23/2022,NLRB_ELECTION_WIN,03-RC-292127,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Latham,NY,12110,,19,"Dolce, Michael
Hayes Dolce",,,Private,,5/17/2022,NLRB_ELECTION_WIN,03-RC-293138,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Albany,NY,12203,,22,"Dolce, Michael
Hayes Dolce",,,Private,,6/7/2022,NLRB_ELECTION_WIN,03-RC-294402,9af3cbd247d103bb
NLRB_ELECTION_WIN,Skidmore College,Saratoga Springs,NY,12866,,126,Service Employees International Union Local 200United,137,,Private,,9/27/2022,NLRB_ELECTION_WIN,03-RC-295214,85bbdc5367337d2c
NLRB_ELECTION_WIN,Starbucks Corporation,Vestal,NY,13850,,33,,,,Private,,8/24/2022,NLRB_ELECTION_WIN,03-RC-296460,9af3cbd247d103bb
NLRB_ELECTION_WIN,Skidmore College,Saratoga Springs,NY,12866,,91,Service Employees International Union Local 200United,137,,Private,,9/27/2022,NLRB_ELECTION_WIN,03-RC-296469,85bbdc5367337d2c
NLRB_ELECTION_WIN,Rochester General Hospital,Rochester,NY,14621,,838,"Barker, Jane
Pitta LLP",,,Private,,7/13/2022,NLRB_ELECTION_WIN,03-RC-296740,6e115ca24621a66a
NLRB_ELECTION_WIN,"Orchard Park Veterinary Medical Associates, PLLC",Orchard Park,NY,14127,,140,"HANLON, NICK
CWA DISTRICT 1 LEGAL DEPARTMENT",,,Private,,7/19/2022,NLRB_ELECTION_WIN,03-RC-297638,cab1851597624fc8
NLRB_ELECTION_WIN,Starbucks Corporation,East Greenbush,NY,12061,,27,Workers United,518899,,Private,,8/25/2022,NLRB_ELECTION_WIN,03-RC-297980,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Niskayuna,NY,12309,,21,"***, ***
Hayes Dolce",,,Private,,8/5/2022,NLRB_ELECTION_WIN,03-RC-297987,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Clifton Park,NY,12065,,45,Workers United,518899,,Private,,8/19/2022,NLRB_ELECTION_WIN,03-RC-298672,9af3cbd247d103bb
NLRB_ELECTION_WIN,Starbucks Corporation,Albany,NY,12203,,14,Workers United,518899,,Private,,9/19/2022,NLRB_ELECTION_WIN,03-RC-299064,9af3cbd247d103bb
NLRB_ELECTION_WIN,"Alta Construction Equipment New York, LLC",Batavia,NY,14040,,3,"Upstate New York Operating Engineers, Local 158",17173,,Private,,8/19/2022,NLRB_ELECTION_WIN,03-RC-299369,9348af33a208680f
NLRB_ELECTION_WIN,"Blizzard Entertainment, Inc.",Albany,NY,12205,,18,"Young, Amy",,,Private,,12/2/2022,NLRB_ELECTION_WIN,03-RC-299607,
NLRB_ELECTION_WIN,Marist College,Poughkeepsie,NY,12601,,36,,,,Private,,9/21/2022,NLRB_ELECTION_WIN,03-RC-300397,dd57fdd3f6f49b5b
NLRB_ELECTION_WIN,"Evonik Active Oxygens, LLC",Tonawanda,NY,14150,,4,"Getz, John
Local 76C of the International Chemical Workers Union Council of the United Food and Commercial Workers International Union, AFL-CIO, CLC",,,Private,,9/23/2022,NLRB_ELECTION_WIN,03-RC-300903,
NLRB_ELECTION_WIN,Cummins Inc.,Horseheads,NY,14845,,6,International Association of Machinists and Aerospace Workers District 65,107,,Private,,9/22/2022,NLRB_ELECTION_WIN,03-RC-301517,cca654c8a95c2f1e
NLRB_ELECTION_WIN,Kaleida Health,Williamsville,NY,14221,,8,Communications Workers of America,78,,Private,,9/19/2022,NLRB_ELECTION_WIN,03-RC-301866,e58932ef5b99289b
NLRB_ELECTION_WIN,Starbucks Corporation,Victor,NY,14564,,13,"Dolce, Michael
Hayes Dolce",,,Private,,10/18/2022,NLRB_ELECTION_WIN,03-RC-302475,9af3cbd247d103bb
NLRB_ELECTION_WIN,"Fabcon Precast, LLC",Selkirk,NY,12158,,66,"International Union of Operating Engineers Local Union 158, District 106",17173,,Private,,10/20/2022,NLRB_ELECTION_WIN,03-RC-303084,36bf74b868559598
NLRB_ELECTION_WIN,Starbucks Corporation,Albany,NY,12208,,25,"DOLCE, MICHAEL
Hayes Dolce",,,Private,,10/28/2022,NLRB_ELECTION_WIN,03-RC-303114,9af3cbd247d103bb
NLRB_ELECTION_WIN,"Utica Zoological Society, Inc.",Utica,NY,13501,,29,"Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO",92,,Private,,10/20/2022,NLRB_ELECTION_WIN,03-RC-303261,fae823f882ba79f7
NLRB_ELECTION_WIN,MidHudson Valley StaffCo LLC,Poughkeepsie,NY,12601,,13,1199 SEIU Healthcare Workers East - RN Division,137,,Private,,10/25/2022,NLRB_ELECTION_WIN,03-RC-304029,c210ae7e1f40e5ef
NLRB_ELECTION_WIN,"Bangs Ambulance, Inc.",Ithaca,NY,14850,,46,"Slattery, Mary
Civil Service Employees Association Inc",,,Private,,11/9/2022,NLRB_ELECTION_WIN,03-RC-304534,10906f0f468ffac9
NLRB_ELECTION_WIN,"Dryden Ambulance, Inc.",Syracuse,NY,13202,,15,"International Association of Firefighters, Local 709",172,,Private,,2/10/2023,NLRB_ELECTION_WIN,03-RC-308417,
NLRB_ELECTION_WIN,Starbucks Corporation,Liverpool,NY,13090,,19,Workers United,518899,,Private,,1/27/2023,NLRB_ELECTION_WIN,03-RC-308620,9af3cbd247d103bb
NLRB_ELECTION_WIN,"TCGplayer, Inc.",Syracuse,NY,13202-____,,246,Communications Workers of America,78,,Private,,3/10/2023,NLRB_ELECTION_WIN,03-RC-310876,
NLRB_ELECTION_WIN,University Medical Resident Services P.C.,Buffalo,NY,14214,,799,Union of American Physicians & Dentists (UAPD),89,,Private,,5/11/2023,NLRB_ELECTION_WIN,03-RC-312636,66b17a4806fc958b
NLRB_ELECTION_WIN,Skidmore College,Saratoga Springs,NY,12866,,51,"Service Employees International Union, (SEIU) Local 200United",137,,Private,,5/9/2023,NLRB_ELECTION_WIN,03-RC-314736,85bbdc5367337d2c
NLRB_ELECTION_WIN,The Research Foundation for the State University of New York,Albany,NY,12207-2826,,82,Communications Workers of America,78,,Private,,5/3/2023,NLRB_ELECTION_WIN,03-RC-315255,81da5acad3d21945
NLRB_ELECTION_WIN,Claxton Hepburn Medical Center,Ogdensburg,NY,13669,,65,"McNeil, Susan",,,Private,,5/2/2023,NLRB_ELECTION_WIN,03-RC-315410,d02fb87d56ee316a
NLRB_ELECTION_WIN,"Lexington  Real Foods Community Cooperative, Inc.",Buffalo,NY,14222,,6,"Hayes, Ian
HAYES DOLCE",,,Private,,8/2/2023,NLRB_ELECTION_WIN,03-RC-319170,7cc8d021695d4fa3
NLRB_ELECTION_WIN,Syracuse University,Syracuse,NY,13244-0001,,7,"Connor, Mairead
Law Offices of Mairead E. Connor, PLLC",,,Private,,8/1/2023,NLRB_ELECTION_WIN,03-RC-320269,a135632346324e41
NLRB_ELECTION_WIN,"WHEC-TV, LLC.",Rochester,NY,14604,,12,"National Association of Broadcast Employees and Technicians - Communications Workers of America, AFL-CIO",78,,Private,,9/14/2023,NLRB_ELECTION_WIN,03-RC-322822,13daa3636dc23ade
NLRB_ELECTION_WIN,"Crane Stationery, LLC",Cohoes,NY,12047,,60,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International AFL-CIO, CLC",117,,Private,,9/6/2023,NLRB_ELECTION_WIN,03-RC-322917,
NLRB_ELECTION_WIN,"Workinman Interactive, LLC",Rochester,NY,14604,,16,"INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES, MOVING PICTURE TECHNICIANS, ARTISTS AND ALLIED CRAFTS OF THE UNITED STATES, ITS TERRITORIES, AND CANADA",10052,,Private,,9/27/2023,NLRB_ELECTION_WIN,03-RC-323869,
NLRB_ELECTION_WIN,Core-Mark International Inc.,Amsterdam,NY,12010,,11,"Bramley, Bruce",,,Private,,10/13/2023,NLRB_ELECTION_WIN,03-RC-325490,
NLRB_ELECTION_WIN,"Kennedy Mechanical Plumbing and Heating, Inc.",Rochester,NY,14620,,16,"Pullium, April
O'Donoghue and O'Donoghue LLP",,,Private,,11/3/2023,NLRB_ELECTION_WIN,03-RC-326427,
NLRB_ELECTION_WIN,Albany Leadership Charter School for Girls,Albany,NY,12208,,50,Professional Staff Association,,,Private,,11/29/2023,NLRB_ELECTION_WIN,03-RC-328607,d28ce37d5673af58
NLRB_ELECTION_WIN,"COVANTA ONONDAGA, L.P.",JAMESVILLE,NY,13078,,32,International Union of Operating Engineers Local 158,17173,,Private,,12/15/2023,NLRB_ELECTION_WIN,03-RC-329694,99af6f613639559e
NLRB_ELECTION_WIN,"Curia New York, Inc",Rensselaer,NY,12144,,6,"McGee, Michael
IBEW Local Union 1600",,,Private,,1/4/2024,NLRB_ELECTION_WIN,03-RC-330509,ca0b34f6aaecf52f
NLRB_ELECTION_WIN,Buffalo Fine Arts Academy d/b/a/ Buffalo AKG Art Museum,Buffalo,NY,14222,,71,Hayes Dolce,,,Private,,1/25/2024,NLRB_ELECTION_WIN,03-RC-332815,74c4045e1df7b28e
NLRB_ELECTION_WIN,"UR Medicine Home Care, Certified Services, Inc.",Webster,NY,14580,,114,1199SEIU Healthcare Workers East,137,,Private,,3/18/2024,NLRB_ELECTION_WIN,03-RC-334810,4abc67484d31a31e
NLRB_ELECTION_WIN,"Pride Center of WNY, Inc.",Buffalo,NY,14202,,8,"Hayes, Ian
Hayes Dolce",,,Private,,3/5/2024,NLRB_ELECTION_WIN,03-RC-335491,2badd75866df1555
NLRB_ELECTION_WIN,Alfred University,Alfred Station,NY,14803,,63,"Hanlon, Nick
CWA District 1 Legal Department",,,Private,,5/8/2024,NLRB_ELECTION_WIN,03-RC-339691,9d76b4853dac63bc
NLRB_ELECTION_WIN,"Optum Medical Care, P.C.",Chappaqua,NY,10514,,45,"Massey, William
Gladstein, Reif & Meginniss, LLP",,,Private,,6/18/2024,NLRB_ELECTION_WIN,03-RC-342662,825a24573cc42e95
NLRB_ELECTION_WIN,McFadden Ford Inc. d/b/a Ed Shults Ford,Jamestown,NY,14701,,2,"INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, AFL-CIO",107,,Private,,6/28/2024,NLRB_ELECTION_WIN,03-RC-343447,
NLRB_ELECTION_WIN,"Dynamic Educational Systems, Inc. d/b/a Cassadaga Job Corps Center",Cassadaga,NY,14718,,76,"Cassadaga Guardians of the Hill /NYSUT/AFT/NEA, AFL-CIO",189,,Private,,7/9/2024,NLRB_ELECTION_WIN,03-RC-343784,28160dc4891d647e
NLRB_ELECTION_WIN,Parsons Child and Family Center,Albany,NY,12208,,75,"Neil Hellman Staff Union/NYSUT/AFT/NEA, AFL-CIO",189,,Private,,7/11/2024,NLRB_ELECTION_WIN,03-RC-343816,2f8468322bd69026
NLRB_ELECTION_WIN,Cummins Inc.,Buffalo,NY,14225,,11,"International Association of Machinists and Aerospace Workers, District 65",107,,Private,,7/17/2024,NLRB_ELECTION_WIN,03-RC-344362,cca654c8a95c2f1e
NLRB_ELECTION_WIN,Optum Medical Care,Hopewell Junction,NY,12533,,22,"Massey, William
Gladstein, Reif & Meginniss, LLP",,,Private,,7/18/2024,NLRB_ELECTION_WIN,03-RC-345051,825a24573cc42e95
NLRB_ELECTION_WIN,Highland Hospital,Rochester,NY,14620,,27,"International Union, Security, Police & Fire Professionals of America (SPFPA)",518836,,Private,,8/13/2024,NLRB_ELECTION_WIN,03-RC-346009,2d3a37a0cde0a4b6
NLRB_ELECTION_WIN,"E. Tetz & Sons, LLC",Summitville,NY,12781,,2,"McGowan, Robert
Decotiis, Fitzpatrick, Cole & Giblin LLP",,,Private,,8/7/2024,NLRB_ELECTION_WIN,03-RC-346475,1267eda50eab89c8
NLRB_ELECTION_WIN,"Fronhofer Tool, Inc.",Greenwich,NY,12834,,7,UA Local 773,49572,,Private,,8/16/2024,NLRB_ELECTION_WIN,03-RC-347020,
NLRB_ELECTION_WIN,Rochester General Hospital,Rochester,NY,14621,,69,"Dusa, Garner
Gregory, Moore, Brooks and Clark, P.C.",,,Private,,9/11/2024,NLRB_ELECTION_WIN,03-RC-348256,6e115ca24621a66a
NLRB_ELECTION_WIN,Priority Ambulance New York 0/B/A Lake Valley EMS,Amsterdam,NY,12010,,65,United Professional and Service Employees Union Local 1222,137,,Private,,9/11/2024,NLRB_ELECTION_WIN,03-RC-348411,15f13cb2aa1aa893
NLRB_ELECTION_WIN,"Jones Lang Lasalle Americas, Inc.",Poughkeepsie,NY,12601,,41,International Union of Operating Engineers Local 30,19779,,Private,,9/12/2024,NLRB_ELECTION_WIN,03-RC-348629,1afdec3fad7b4aec
NLRB_ELECTION_WIN,Preferred Electrical Service of WNY Inc.,Niagara Falls,NY,14304,,7,International Brotherhood of Electrical Workers Local Union 237,39282,,Private,,10/2/2024,NLRB_ELECTION_WIN,03-RC-349985,
NLRB_ELECTION_WIN,"GreenStar Cooperative Market, Inc.",Ithaca,NY,14850,,26,Workers United Rochester Regional Joint Board,518899,,Private,,10/7/2024,NLRB_ELECTION_WIN,03-RC-350631,ccdd339b4750e5cb
NLRB_ELECTION_WIN,Hispanos Unidos De Buffalo,Buffalo,NY,14201,,31,"Hayes, Ian
Hayes Dolce",,,Private,,10/9/2024,NLRB_ELECTION_WIN,03-RC-350671,
NLRB_ELECTION_WIN,King Center Charter School,Buffalo,NY,14211,,64,"King Center United Professionals/NYSUT/AFT/NEA, AFL-CIO",189,,Private,,10/30/2024,NLRB_ELECTION_WIN,03-RC-351776,0f34427a97e6653a
NLRB_ELECTION_WIN,Parkview Health Services LLC,Amherst,NY,14226,,23,"Smith, Robert
UFCW District Union Local One",,,Private,,11/6/2024,NLRB_ELECTION_WIN,03-RC-352243,
NLRB_ELECTION_WIN,"Loomis Armored US, LLC",Rochester,NY,14626,,27,"Brooks, Scott
Gregory, Moore, Brooks, Clark and Helton, P.C.",,,Private,,12/9/2024,NLRB_ELECTION_WIN,03-RC-353930,
NLRB_ELECTION_WIN,Starbucks Corporation,Buffalo,NY,14216,,20,Workers United,518899,,Private,,11/22/2024,NLRB_ELECTION_WIN,03-RC-354209,9af3cbd247d103bb
NLRB_ELECTION_WIN,"Dynamic Educational Systems, Inc. d/b/a Cassadaga Job Corps Center",Cassadaga,NY,14718,,8,"Brooks, Scott
Gregory, Moore, Brooks and Clark, PC",,,Private,,12/19/2024,NLRB_ELECTION_WIN,03-RC-355617,28160dc4891d647e
NLRB_ELECTION_WIN,Starbucks Corporation,Kingston,NY,12401,,19,Workers United a/w Service Employees International Union,518899,,Private,,1/23/2025,NLRB_ELECTION_WIN,03-RC-357118,9af3cbd247d103bb
NLRB_ELECTION_WIN,"First Student, Inc.",Poughkeepsie,NY,12601,,4,International Brotherhood of Teamsters Local 445,27514,,Private,,2/12/2025,NLRB_ELECTION_WIN,03-RC-358962,095bb8b65bf504af
NLRB_ELECTION_WIN,Greenidge Generation LLC,Dresden,NY,14441,,20,IBEW Local Union 10,,,Private,,2/27/2025,NLRB_ELECTION_WIN,03-RC-359130,c0b706ca932de65c
NLRB_ELECTION_WIN,Margaret Woodbury Strong Museum,Rochester,NY,14607,,116,"Wilke, Eric",,,Private,,3/14/2025,NLRB_ELECTION_WIN,03-RC-359380,
NLRB_ELECTION_WIN,"Genesee Co-op Natural Foodstore, Inc. d/b/a Abundance Food Co-op",Rochester,NY,14620,,33,"Riedman, Beck",,,Private,,4/3/2025,NLRB_ELECTION_WIN,03-RC-361697,226b54ede9d3d3ed
NLRB_ELECTION_WIN,Starbucks Corporation,Williamsville,NY,14221,,17,"Hayes, Ian
Hayes Dolce",,,Private,,4/15/2025,NLRB_ELECTION_WIN,03-RC-361996,9af3cbd247d103bb
NLRB_ELECTION_WIN,Nazareth University,Rochester,NY,14618,,143,"Nazareth United Professionals, NYSUT AFT/NEA/AFL-CIO",189,,Private,,5/15/2025,NLRB_ELECTION_WIN,03-RC-362796,88e40cffe8ad1223
NLRB_ELECTION_WIN,Heidelberg Materials,Ravena,NY,12143,,6,"Cheverie, Robert
Robert M. Cheverie & Associates, P.C.",,,Private,,5/13/2025,NLRB_ELECTION_WIN,03-RC-363572,80c69e7ff3bd1c66
NLRB_ELECTION_WIN,The Research Foundation for the State University of New York,Albany,NY,12207-2826,,292,Communications Workers of America,78,,Private,,5/20/2025,NLRB_ELECTION_WIN,03-RC-363813,81da5acad3d21945
NLRB_ELECTION_WIN,MidHudson Valley StaffCo LLC,Poughkeepsie,NY,12601,,98,1199SEIU United Healthcare Workers East,137,,Private,,6/11/2025,NLRB_ELECTION_WIN,03-RC-365724,c210ae7e1f40e5ef
NLRB_ELECTION_WIN,Kenmore Mercy Hospital,Kenmore,NY,14217,,114,Communications Workers of America,78,,Private,,6/30/2025,NLRB_ELECTION_WIN,03-RC-366277,08cd19e179a15e9e
NLRB_ELECTION_WIN,Multi Color Corporation,Rochester,NY,14692-,,17,Printing Packaging and Production Workers Union of North America Local 503-M,39463,,Private,,11/21/2025,NLRB_ELECTION_WIN,03-RC-371756,
NLRB_ELECTION_WIN,"MVHS, Inc.",Utica,NY,13502,,5,"Hanlon, Nick
CWA District 1 Legal Department",,,Private,,11/20/2025,NLRB_ELECTION_WIN,03-RC-371787,
NLRB_ELECTION_WIN,UNION EMERGENCY VOLUNTEER EMERGENCY SQUAD,Endicott,NY,13760-5714,,27,,,,Private,,6/21/2007,NLRB_ELECTION_WIN,03-RD-001503,
NLRB_ELECTION_WIN,"FIRST TRANSIT, INC., CLINTON AREA REGIONAL TRANSIT, INC. JOINT EMPLOYERS",Plattsburgh,NY,12901-,,48,,,,Private,,3/28/2007,NLRB_ELECTION_WIN,03-RD-001513,
NLRB_ELECTION_WIN,"NEXSTAR BROADCASTING, INC.",Rochester,NY,14610-1041,,36,,,,Private,,2/7/2007,NLRB_ELECTION_WIN,03-RD-001516,
NLRB_ELECTION_WIN,"SETON HEALTH SYSTEM, INC.",Troy,NY,12180-1150,,32,,,,Private,,5/23/2007,NLRB_ELECTION_WIN,03-RD-001518,
NLRB_ELECTION_WIN,"TIME WARNER CABLE, INC., UTICA, NEW YORK CABLE DIVISION",Utica,NY,13502-1159,,33,,,,Private,,9/5/2007,NLRB_ELECTION_WIN,03-RD-001521,
NLRB_ELECTION_WIN,"EL Coqui Landfill Company, LLC",Kingston,NY,12401-7339,,52,"BENJAMIN, CHRISTOPHER",,,Private,,11/6/2009,NLRB_ELECTION_WIN,03-RD-001542,
NLRB_ELECTION_WIN,ROBINSON TERRACE,Stamford,NY,12167-1712,,64,,,,Private,,3/24/2009,NLRB_ELECTION_WIN,03-RD-001556,aa72bee37929ca41
NLRB_ELECTION_WIN,THE WACKENHUT CORPORATION,Ontario,NY,14519-9364,,100,,,,Private,,12/2/2009,NLRB_ELECTION_WIN,03-RD-001572,
NLRB_ELECTION_WIN,x,Buffalo,NY,14206-2338,,131,,,,Private,,12/16/2009,NLRB_ELECTION_WIN,03-RD-001574,
NLRB_ELECTION_WIN,"BOTTLING GROUP, LLC D/B/A PEPSI BEVERAGES CO.",Syracuse,NY,13206-1327,,30,,,,Private,,8/19/2010,NLRB_ELECTION_WIN,03-RD-001580,
NLRB_ELECTION_WIN,"PALMER FISH FOOD, INC.",Rochester,NY,14623-3221,,23,,,,Private,,3/14/2011,NLRB_ELECTION_WIN,03-RD-001591,
NLRB_ELECTION_WIN,BENEDICTINE HOSPITAL,Kingston,NY,12401-5894,,181,,,,Private,,6/23/2011,NLRB_ELECTION_WIN,03-RD-001594,
