employer_name,city,state,zip,naics,sector,employer_type,workers,union_names,union_count,affiliation,latest_date,time_period,data_sources,source_count,location_count,locations,canonical_group_id,ein,is_public_company,is_federal_contractor,primary_source,employer_id
Michaels Funeral Home Inc,Middle Village,NY,11379,,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters LOCAL 813,1,IBT,2025-11-05,Current,F7,0,1,Middle Village,,,,,F7_OLMS,4d18f47fc52498bc
SIMON,Nanuet,NY,10954-2750,72,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers Local 30 ,1,IUOE,2024-10-03,Current,"F7, NLRB, 990",2,1,Nanuet,,133794889,,,F7_OLMS,96981e80509ebd8c
"Simens Energy, Inc.",Hicksville,NY,11801,,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 30,1,IUOE,2025-11-12,Current,F7,0,1,Hicksville,,,,,F7_OLMS,739185614b606993
Milligan & Higgins,Johnstown,NY,12095,31,Private,SINGLE_EMPLOYER,2,WU Rochester Regional Jt Bd-1712,1,WU,2017-09-29,Historical,F7,0,1,Johnstown,,,,,F7_OLMS,619065429bfd99f8
Sheet Metal Workers Local Union 83,Clifton Park ,NY,12065,81,Public,SINGLE_EMPLOYER,2,Office & Professional Employees International Union 153,1,OPEIU,2022-03-30,Current,F7,0,1,Clifton Park ,,,,,F7_OLMS,04baec250de28709
Sav-Com Food Corp. d/b/a Italian Food Center,West Haverstraw,NY,10993,,Private,SINGLE_EMPLOYER,2,UFCW Local 464A,1,UFCW,2019-11-27,Historical,F7,0,1,West Haverstraw,,,,,F7_OLMS,c9a8f43ed3097be7
Musolino Auto Service,Syracuse ,NY,13208,54,Private,SINGLE_EMPLOYER,2,IBT-317,1,IBT,2012-12-05,Historical,F7,0,1,Syracuse ,,,,,F7_OLMS,6a4e9bbe6f4bab60
"Penguin Air Conditioning Corporation, 90 Sands St",New York,NY,10001,,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 30,1,IUOE,2025-06-17,Current,F7,0,1,New York,,,,,F7_OLMS,4e87ac649b6f44a5
T & L Fabricators Inc. (TLF),Brooklyn,NY,11222-2806,,Private,SINGLE_EMPLOYER,2,Building Material Teamsters 282,1,IBT,2021-02-16,Current,"F7, OSHA",1,1,Brooklyn,,,,,F7_OLMS,a61a880bb8ae487c
Jasek Lumber and Logging Inc,Waterville,NY,13480-1802,23,Private,SINGLE_EMPLOYER,2,IUOE-158,1,IUOE,2011-02-15,Historical,F7,0,1,Waterville,,,,,F7_OLMS,d765b84b8af99097
T.N.T. Contracting,Armonk,NY,10504,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA",1,1,Armonk,,,,Y,F7_OLMS,379b4676f29c71bc
J. Press Inc.,New York,NY,10013,31,Private,SINGLE_EMPLOYER,2,"NYNJ Regional Joint Board, Workers United 169",1,,2019-09-23,Historical,"F7, OSHA",1,1,New York,,,,,F7_OLMS,99fb6cf80fa63fb0
Intrepid Control Service Inc.,Flushing,NY,11358,23,Private,SINGLE_EMPLOYER,2,United Association of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry of the United States & Canada AFL-CIO Local Union No. 1,1,PPF,2025-09-17,Current,F7,0,1,Flushing,,,,,F7_OLMS,c1ff3af87f8fd40a
Intex Marble & Metal,Coliague,NY,11726,31,Private,SINGLE_EMPLOYER,2,PAT-DC 9 - 8A-28A,1,,2014-03-04,Historical,F7,0,1,Coliague,,,,,F7_OLMS,8b53d463a2b0ea4d
Dan Supreme D/B/A Key Food Cooperative ,Pleasantville ,NY,10570,44,Private,SINGLE_EMPLOYER,2,United Food & Commercial Workers 464A,1,UFCW,2025-06-27,Current,F7,0,1,Pleasantville ,,,,,F7_OLMS,7c6e2bf08d02f76b
D&J Concrete Corp.,Millwood,NY,10546,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-18,Current,"F7, OSHA",1,1,Millwood,,,,,F7_OLMS,f7789b02542b6032
Town of Gaines,Albion,NY,14411,92,Private,SINGLE_EMPLOYER,2,IUOE-17 17A 17B,1,IUOE,2013-09-09,Historical,"F7, OSHA",1,1,Albion,,,,,F7_OLMS,25d4af1dad2d5d54
Town of Wales,Wales Center,NY,14169,23,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 17,1,IUOE,2021-08-05,Current,"F7, SAM",1,1,Wales Center,,,,,F7_OLMS,7b6f150eca0418eb
Clarus Linen Systems (D/B/A Atlas Healthcare Line Svc),Buffalo,NY,14215,56,Private,SINGLE_EMPLOYER,2,IBT-182,1,IBT,2014-02-18,Historical,F7,0,1,Buffalo,,,,,F7_OLMS,e189bf3789fe73fd
Armtech Industries Corp.,Whitestone,NY,11357,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,F7,0,1,Whitestone,,,,Y,F7_OLMS,4de9395de9ca97bc
ABM Industry Groups LLC-440 North Broad Street ,New York,NY,10006,23,Private,SINGLE_EMPLOYER,2,Steamfitters  420,1,PPF,2020-10-28,Current,F7,0,1,New York,,,,,F7_OLMS,e8b10c366f6ab7a8
Associated Food Stores #8006,Rockville Centre,NY,11570,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2017-03-01,Historical,F7,0,1,Rockville Centre,,,,,F7_OLMS,7307813ae1274ff4
"800 Avenue H, LLC c/o Walter & Samuels, Inc.",New York,NY,10013,,Private,SINGLE_EMPLOYER,2,SEIU-32BJ,1,,2010-01-14,Historical,F7,0,1,New York,,,,,F7_OLMS,f2959562ab31b47c
647 Albany Avenue LLC (Fisher Associates Real Estate),New York,NY,10019,,Private,SINGLE_EMPLOYER,2,USEU-377,1,,2010-01-18,Historical,F7,0,1,New York,,,,,F7_OLMS,a128f681971e2a7e
B. D. W. Wall Corporation,Brooklyn,NY,11209,23,Private,SINGLE_EMPLOYER,2,CJA-NYC DC & Vic ,1,,2017-05-15,Historical,"F7, OSHA",1,1,Brooklyn,,,,,F7_OLMS,42ab06eccc192520
173 Food Corp Met Food,New York,NY,10011,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2012-08-27,Historical,F7,0,1,New York,,,,,F7_OLMS,a7cc3d50f5fe3987
Berry-Rochi Inc.,Huntington,NY,11743-2837,,Private,SINGLE_EMPLOYER,2,IBEW-3,1,,2011-03-07,Historical,F7,0,1,Huntington,,,,,F7_OLMS,fecbc67dab0c9dea
BMB/ELQ Leasing Corp.,New Rochelle,NY,10801,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,F7,0,1,New Rochelle,,,,,F7_OLMS,87bc29aea17bcd18
Union Concrete-Highway and Heavy,West Seneca,NY,14224-1915,23,Private,SINGLE_EMPLOYER,2,IBT-264,1,IBT,2012-01-18,Historical,F7,0,1,West Seneca,,,,,F7_OLMS,2bcf0bdc59c5aee9
"Peckham Materials, Inc. - Hudson Falls",Athens,NY,12015,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 294,1,IBT,2022-01-28,Current,F7,0,1,Athens,,,,,F7_OLMS,1ce3fbb1545cbc33
PB Ventilating,Astoria,NY,11103,48,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters Local 553,1,IBT,2025-08-28,Current,F7,0,1,Astoria,,,,,F7_OLMS,bb03069b1e68e0fd
C-Town Country Meats of Westchester 8069,Eastchester,NY,10707,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2011-03-02,Historical,F7,0,1,Eastchester,,,,,F7_OLMS,3b0b2f7b62d4c2a8
P.A.B. Contracting Co.,Larchmont,NY,10538,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-18,Current,"F7, OSHA",1,1,Larchmont,,,,Y,F7_OLMS,4ac00f26195b4a72
Olori Crane Service,Nanuet,NY,10954,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-18,Current,"F7, SAM, Mergent",2,1,Nanuet,,,,,F7_OLMS,ffa246ae510c22f1
"NJ&C Associates, Inc.",Carmel,NY,10512,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, 990, SAM",2,1,Carmel,,161559460,,Y,F7_OLMS,993606ac6903d0d0
Ironworkers Local No. 6,West Seneca,NY,14224,,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 264,1,IBT,2025-03-13,Current,F7,0,1,West Seneca,,,,,F7_OLMS,58fcc904b8b83ae4
Heritage Funeral Home,Putnam Valley,NY,10579,,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters LOCAL 813,1,IBT,2025-12-02,Current,F7,0,1,Putnam Valley,,,,,F7_OLMS,4c99566cf93ab07b
Harris Levy,New York,NY,10002,31,Private,SINGLE_EMPLOYER,2,UAW-2179,1,UAW,2013-02-15,Historical,F7,0,1,New York,,,,,F7_OLMS,eb445e3f0fc8b4e9
R. STUTZMANN & SON INC.,BROOKLYN,NY,11230,,Private,SINGLE_EMPLOYER,2,INTERNATIONAL BROTHERHOOD OF TEAMSTERS 813,1,IBT,2019-02-13,Historical,F7,0,1,BROOKLYN,,,,,F7_OLMS,a222b874897d0753
Ganfer & Shore LLP,New York,NY,10013-1941,53,Private,SINGLE_EMPLOYER,2,SEIU-32BJ,1,,2010-06-23,Historical,F7,0,1,New York,,,,,F7_OLMS,6579e9e6b83f72de
Goldberg & Son,North Syracuse,NY,13212,44,Private,SINGLE_EMPLOYER,2,IBT-317,1,IBT,2013-11-05,Historical,F7,0,1,North Syracuse,,,,,F7_OLMS,916b778f84a77bf5
C-TOWN FCR (#1209),Brooklyn,NY,11219,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2013-02-25,Historical,F7,0,1,Brooklyn,,,,,F7_OLMS,6e5c6f5b47f16185
Boston Valley Trucking,Hamburg,NY,14075,48,Private,SINGLE_EMPLOYER,2,IBT-449,1,IBT,2013-02-11,Historical,F7,0,1,Hamburg,,,,,F7_OLMS,ef4e70322a1dbf35
Graphic Communications International Union P&W,East Farmingdale ,NY,11735,81,Public,SINGLE_EMPLOYER,2,Office & Professional Employees International Union 153,1,OPEIU,2022-03-18,Current,"F7, 990",1,1,East Farmingdale ,,133437197,,,F7_OLMS,9394acf6d772ca1e
"Louis DelPrince & Sons, Inc.",Cheektowaga,NY,14225,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 449,1,IBT,2025-03-06,Current,F7,0,1,Cheektowaga,,,,,F7_OLMS,a0605bd6ff43e3e4
"Bandit Trucking, Inc.",Yonkers,NY,10704,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,F7,0,1,Yonkers,,,,,F7_OLMS,41449199ac5d72bd
Mauro & Sons,Brooklyn,NY,11214,44,Private,SINGLE_EMPLOYER,2,UFCW 888,1,,2021-11-19,Current,F7,0,1,Brooklyn,,,,,F7_OLMS,afa6df921a0b35b6
"MD Drilling and Blasting, Inc.",Auburn,NY,10923,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-18,Current,"F7, OSHA",1,1,Auburn,,,,,F7_OLMS,d49e56ff319faf30
WD Excavation & Contracting Inc,Croton-on-Hudson ,NY,10520,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-24,Current,F7,0,1,Croton-on-Hudson ,,,,,F7_OLMS,fa7fa02f1e8b20a1
Tennis Court LLC & Urban American Management LLC,New York,NY,10170-0089,,Private,SINGLE_EMPLOYER,2,SEFMBSEU-670,1,,2010-01-18,Historical,F7,0,1,New York,,,,,F7_OLMS,5d3f96c8a5bf835f
Scavo Contracting,Patterson,NY,12563,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA",1,1,Patterson,,,,Y,F7_OLMS,1f7adededbd9b208
Saviano Contracting Corp,Tuckahoe,NY,10707,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA",1,1,Tuckahoe,,,,Y,F7_OLMS,e23be4b1e32cdbe6
"RVS Trucking, Inc.",Croton-On-Hudson,NY,10520,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,Croton-On-Hudson,,,,,F7_OLMS,ea011b349a29080d
"Roger & Sons Concrete, Inc.",LaGrangeville,NY,12540,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA, Mergent",2,1,LaGrangeville,,,,,F7_OLMS,fe0da890f016c722
Mountainview Home Care (Clerical),Beacon,NY,11508,62,Private,SINGLE_EMPLOYER,2,UFCW-2013,1,UFCW,2017-07-06,Historical,F7,0,1,Beacon,,,,,F7_OLMS,1742fb0635156334
Munoz Trucking Corp.,North Arlington,NY,07031,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,North Arlington,,,,,F7_OLMS,b624bbb6626c765f
Penguin Air Conditioning Corp. - Traveling Crew,New York,NY,10001,,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 30,1,IUOE,2025-06-18,Current,F7,0,1,New York,,,,,F7_OLMS,ffdc3f332d6910fe
Peduto Construction Corp.,New Rochelle,NY,10801,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA",1,1,New Rochelle,,,,,F7_OLMS,cbe3e8d031ac4f4c
Janson's Supermarkets II  LLC (Pharmacists-Patchogue),Patchogue,NY,11772,44,Private,SINGLE_EMPLOYER,2,RWDSU/UFCW Local 338,1,RWDSU,2018-01-16,Historical,F7,0,1,Patchogue,,,,,F7_OLMS,d20af353fa9f0c15
NY Cutting Inc.,Brooklyn,NY,11205,,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2011-04-14,Historical,F7,0,1,Brooklyn,,,,,F7_OLMS,75af1501f01c72e3
Infinity WIP-AM,New York,NY,10019,71,Private,SINGLE_EMPLOYER,2,SAFG-AFTRA-,1,,2013-06-27,Historical,F7,0,1,New York,,,,,F7_OLMS,4730fa83f3d4d01c
Heath Asphalt Paving Inc.,Hannibal,NY,13074,23,Private,SINGLE_EMPLOYER,2,IUOE-158,1,IUOE,2012-06-25,Historical,F7,0,1,Hannibal,,,,,F7_OLMS,6365973713728967
Park It- Elba Operating,New York,NY,10001,48,Private,SINGLE_EMPLOYER,2,UFCW-348-S,1,UFCW,2012-01-17,Historical,"F7, OSHA",1,1,New York,,,,,F7_OLMS,e75ffd3e93a8486b
Guardian Services,New York,NY,10041,81,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 30,1,IUOE,2020-08-17,Current,"F7, OSHA, NLRB, 990, SEC",4,1,New York,,821424803,,,F7_OLMS,95d27e8cac9de1da
Claremont Newark LLC (Claremont Tower),New York,NY,10128-1303,53,Private,SINGLE_EMPLOYER,2,IUOE-68,1,IUOE,2011-08-22,Historical,F7,0,1,New York,,,,,F7_OLMS,27f09c0f8d003c92
Cirillo's Market 0762,Bellport ,NY,11713,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2017-03-01,Historical,F7,0,1,Bellport ,,,,,F7_OLMS,4f5841dc8878c9b8
VS Construction Corp.,Ossining,NY,15062,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-24,Current,"F7, OSHA, SAM",2,1,Ossining,,,,Y,F7_OLMS,b4a92663a51b9beb
Sheet Metal Workers Local 83,Clifton Park,NY,12065,54,Public,SINGLE_EMPLOYER,2,Office & Professional Employees International Union 153,1,OPEIU,2025-04-02,Current,"F7, 990, SAM",2,1,Clifton Park,,161225341,,,F7_OLMS,410fe39f69464168
Casabella Contracting of NY Inc,Buchanan,NY,10511,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, OSHA",1,1,Buchanan,,,,,F7_OLMS,32b2510b4891e46d
Cardinal Fiberglass,Brooklyn,NY,11231,31,Private,SINGLE_EMPLOYER,2,BBF-5,1,,2012-06-18,Historical,F7,0,1,Brooklyn,,,,,F7_OLMS,39327c0bec3cb3e0
"MVM Construction, LLC",Mount Vernon,NY,10550,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,"F7, OSHA, WHD, SAM",3,1,Mount Vernon,,,,Y,F7_OLMS,72bce26fb102a12a
"McLane Security, Inc.",New York,NY,10018,,Private,SINGLE_EMPLOYER,2,Service Employees International Union 32BJ,1,,2021-02-25,Current,F7,0,1,New York,,,,,F7_OLMS,5cc39345e5ed758b
M. S. Management Associates Inc.,Yorktown Heights,NY,10598,,Private,SINGLE_EMPLOYER,2,IUOE-30 30A 30B 30C,1,IUOE,2010-01-18,Historical,"F7, OSHA, SAM",2,1,Yorktown Heights,,,,,F7_OLMS,ed09dde70affb7da
"Bonvissuto, LLC",Pawling,NY,12564,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,F7,0,1,Pawling,,,,,F7_OLMS,2490075bf94e6f12
Birchwood on the Green/Kaled Management,Westbury,NY,11590,53,Private,SINGLE_EMPLOYER,2,RWDSU UFCW-1102,1,RWDSU,2012-03-22,Historical,F7,0,1,Westbury,,,,,F7_OLMS,9d398a926f61962c
Bilotta Construction Corp.,Rye,NY,10580,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters ,1,,2025-03-18,Current,"F7, Mergent",1,1,Rye,,,,,F7_OLMS,425e149658974cd1
Benimax Inc.,Middle Island,NY,11953,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-20,Current,"F7, Mergent",1,1,Middle Island,,,,,F7_OLMS,37cf730411c4a269
All County Glass,Ronkonkoma,NY,11779-6908,31,Private,SINGLE_EMPLOYER,2,UBC [United Brotherhood of Carpenters]-42,1,CJA,2010-04-06,Historical,F7,0,1,Ronkonkoma,,,,,F7_OLMS,6fd408d29bd25c9e
Accord Pipe Fabricators Inc.,Jamaica,NY,11433,23,Private,SINGLE_EMPLOYER,2,United Association of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry of the United States & Canada Local Union No. 1,1,PPF,2025-09-17,Current,"F7, OSHA",1,1,Jamaica,,,,,F7_OLMS,bbdbd2abf9bfeb4b
Tri-Star Building Corp.,Pleasantville ,NY,10570,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-24,Current,F7,0,1,Pleasantville ,,,,,F7_OLMS,9a361831d16e3b16
Basic Design/Mori Lee,New York,NY,10018,31,Private,SINGLE_EMPLOYER,2,WU/NYMA Jt Bd-89-22-1,1,WU,2010-03-15,Historical,F7,0,1,New York,,,,,F7_OLMS,5ea41d7a30a3bf1b
Town of Covington,Pavilion,NY,14525,92,Private,SINGLE_EMPLOYER,2,Teamsters 264,1,IBT,2021-06-01,Current,"F7, SAM",1,1,Pavilion,,,,,F7_OLMS,aa70727de8ed5996
260 Partners LP c/o FSM Management Inc.,New York,NY,10018,53,Private,SINGLE_EMPLOYER,2,IUJAT-713,1,,2010-04-26,Historical,"F7, SAM",1,1,New York,,,,,F7_OLMS,95c353ccf40d72ba
Tire Buys,Mt Kisco,NY,10549,44,Private,SINGLE_EMPLOYER,2,IBEW District 3-1430,1,IBEW,2013-02-11,Historical,F7,0,1,Mt Kisco,,,,,F7_OLMS,2d9b49f74f041cb7
"Superior Waste and Carting, Inc.",Nyack,NY,10960,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,Nyack,,,,,F7_OLMS,41914411520f46ba
Perfect Cut Landscaping Inc/Hudson Valley Trucking,Goshen,NY,10924,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,Goshen,,,,,F7_OLMS,bb18be9f09352443
"Milligan & Higgins, Division of Hudson Indutri",Johnstown,NY,12095,31,Private,SINGLE_EMPLOYER,2,Rochester Regional Joint Board 1712,1,WU,2019-09-30,Historical,F7,0,1,Johnstown,,,,,F7_OLMS,64a93d5c8e141271
Messer LLC,Buffalo,NY,14210,48,Private,SINGLE_EMPLOYER,2,Truck Drivers Local 449,1,IBT,2021-02-02,Current,F7,0,1,Buffalo,,,,,F7_OLMS,11fe0e7040bba913
"Manco Enterprises of NY, Inc.",Maspeth,NY,11378,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-24,Current,"F7, OSHA, WHD, SAM",3,1,Maspeth,,,,,F7_OLMS,bae0dbb8249e5373
Longfellow Properties,Garden City,NY,11530-2900,53,Private,SINGLE_EMPLOYER,2,SEIU-32BJ,1,,2010-02-26,Historical,F7,0,1,Garden City,,,,,F7_OLMS,5e56de0949b769fb
"Long Beach Memorial Nursing Home, Inc dba Komanoff",Woodbury,NY,11797,,Private,SINGLE_EMPLOYER,2,International Union of Operating Engineers 30,1,IUOE,2018-05-25,Historical,F7,0,1,Woodbury,,,,,F7_OLMS,e687486da335446d
Linscapes Corp.,Garrison,NY,10524,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-20,Current,F7,0,1,Garrison,,,,,F7_OLMS,7a9b7eae85243ee9
FTK Trucking LLC,Dover Plains,NY,12522,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,F7,0,1,Dover Plains,,,,,F7_OLMS,7b7131793e3960a1
Fischer Brothers & Leslie Inc.,New York,NY,10023,44,Private,SINGLE_EMPLOYER,2,U.F.C.W Local 342 342,1,,2019-05-01,Historical,"F7, OSHA",1,1,New York,,,,,F7_OLMS,706132ac031f2810
Park It- 211 Garage Corp,New York,NY,10001,48,Private,SINGLE_EMPLOYER,2,UFCW-348-S,1,UFCW,2012-01-17,Historical,F7,0,1,New York,,,,,F7_OLMS,c72d7907f5236156
Northern Management Services,Whitestone,NY,11357,81,Private,SINGLE_EMPLOYER,2,IUOE -30,1,IUOE,2017-09-08,Historical,"F7, 990",1,1,Whitestone,,,,,F7_OLMS,c00f1e2bde0ef33a
Maccarone Plumbing & Heating,Glen Cove,NY,11542,23,Private,SINGLE_EMPLOYER,2,United Association of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry of the United States & Canada AFL-CIO Local Union No. 1,1,PPF,2025-09-17,Current,"F7, OSHA, WHD, SAM",3,1,Glen Cove,,,,Y,F7_OLMS,2587e3811371df3c
Coppola Paving & Landscaping Corp.,Bronx,NY,10475,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-18,Current,F7,0,1,Bronx,,,,,F7_OLMS,cb56420288049aa1
Contour Drapery,New York,NY,10018,,Private,SINGLE_EMPLOYER,2,USW District 4 Local 08228-77,1,USW,2019-07-02,Historical,F7,0,1,New York,,,,,F7_OLMS,e836ca83b8ad8e5f
Broadway National Sign Company,Ronkonkoma,NY,11779-6906,31,Private,SINGLE_EMPLOYER,2,IBEW-25,1,IBEW,2012-04-05,Historical,F7,0,1,Ronkonkoma,,,,,F7_OLMS,824027b82da61ad0
"CRL Transportation, Inc.",Mahopac,NY,10541,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, OSHA, WHD",2,1,Mahopac,,,,,F7_OLMS,c5c687ab3e9d44e1
ALTA Equipment Co.,Batavia,NY,14020,23,Private,SINGLE_EMPLOYER,2,"International Union of Operating Engineers District 832, Local 158 C Charter",1,IUOE,2025-09-12,Current,"F7, OSHA",1,1,Batavia,,,,Y,F7_OLMS,ff2e5de615388ac1
Bonessi Auto Parts,New Hyde Park,NY,11040,48,Private,SINGLE_EMPLOYER,2,UFCW-2013,1,UFCW,2017-08-02,Historical,F7,0,1,New Hyde Park,,,,,F7_OLMS,ff5b3c0eb871bb2d
"BJY Materials, Inc.",Pawling,NY,12564,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, SAM",1,1,Pawling,,,,Y,F7_OLMS,a4d47d20bb158d22
WJL Equities Corp. ,Eastchester,NY,10709,23,Private,SINGLE_EMPLOYER,2,IBT-445,1,IBT,2011-03-04,Historical,"F7, OSHA",1,1,Eastchester,,,,,F7_OLMS,2c5603856445d813
"Altar Enterprises, Inc.",Carmel,NY,10512,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, SAM",1,1,Carmel,,,,Y,F7_OLMS,3114b26c5dde2e11
"Blackridge Construction, LLC",Bronx,NY,10474,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, OSHA",1,1,Bronx,,,,,F7_OLMS,78aa1ea623ce5220
Vanbro Corporation (Office Emp) (VBC),Staten Island,NY,10314,23,Private,SINGLE_EMPLOYER,2,Building Material-Teamsters-282,1,IBT,2012-04-09,Historical,F7,0,1,Staten Island,,,,,F7_OLMS,b2bfbcd5e410a6b5
Utility Infrastructure Services,Newburgh,NY,12550,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-25,Current,"F7, OSHA",1,1,Newburgh,,,,,F7_OLMS,c2f405654a6c1808
Uptown Auto Enterprises,New York,NY,10035-1739,44,Private,SINGLE_EMPLOYER,2,IBT-202,1,IBT,2011-01-31,Historical,"F7, OSHA",1,1,New York,,,,,F7_OLMS,35aa06ef452f73ec
DMB Construction Corp.,Blue Point,NY,11715,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-19,Current,"F7, OSHA, SAM",2,1,Blue Point,,,,Y,F7_OLMS,5e3d92491845dd96
Russo Produce - Sales,Syracuse,NY,13208,42,Private,SINGLE_EMPLOYER,2,IBT-317,1,IBT,2013-01-07,Historical,F7,0,1,Syracuse,,,,,F7_OLMS,6624d4bd041253b6
Esplanade White Plains,White Plains,NY,10601,72,Private,SINGLE_EMPLOYER,2,UNITE HERE 100,1,UNITHE,2018-06-08,Historical,"F7, OSHA",1,1,White Plains,,,,,F7_OLMS,3a96ee23c3ebe38a
RPS Landscaping Material Corp.,Wappingers Falls,NY,12590,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,Wappingers Falls,,,,,F7_OLMS,f680f749591e360a
ROSLYN KOSHER INC,ALERTSON,NY,11507,44,Private,SINGLE_EMPLOYER,2,UFCW-342,1,,2012-04-25,Historical,F7,0,1,ALERTSON,,,,,F7_OLMS,eefdb8148401a621
Rollin Rocks Corp.,Peekskill,NY,10566,23,Private,SINGLE_EMPLOYER,2,International Brotherhood of Teamsters 456,1,IBT,2025-03-21,Current,F7,0,1,Peekskill,,,,,F7_OLMS,ee58c79b80460425
"Restaurant Depot - Pasadena, CA",College Point,NY,11356,72,Private,SINGLE_EMPLOYER,2,UFCW 2013,1,UFCW,2019-11-04,Historical,F7,0,1,College Point,,,,Y,F7_OLMS,e82e38c3b9289277
Town of Bethany,East Bethany ,NY,14054,92,Private,SINGLE_EMPLOYER,2,Teamsters 264,1,IBT,2021-06-01,Current,"F7, OSHA, 990, SAM",3,1,East Bethany ,,161076692,,,F7_OLMS,2a118397cf12d017
